StateCode,Year,ABICB,ABICP,ARICB,ARICP,ARTCB,ARTCP,ARTXB,ARTXP,AVACB,AVACP,AVTCB,AVTCP,AVTXB,AVTXP,BMTCB,CLACB,CLACP,CLCCB,CLCCP,CLEIB,CLEIP,CLICB,CLICP,CLKCB,CLKCP,CLOCB,CLOCP,CLPRB,CLPRP,CLRCB,CLRCP,CLTCB,CLTCP,CLTXB,CLTXP,COICB,COICP,DFACB,DFACP,DFCCB,DFCCP,DFEIB,DFEIP,DFICB,DFICP,DFRCB,DFRCP,DFTCB,DFTCP,DFTXB,DFTXP,DKEIB,DKEIP,ELEXB,ELEXP,ELIMB,ELIMP,ELISB,ELNIB,ELNIP,EMACB,EMCCB,EMFDB,EMICB,EMLCB,EMTCB,ENACP,ENCCP,ENICP,ENPRP,ENTCP,ESACB,ESACP,ESCCB,ESCCP,ESICB,ESICP,ESRCB,ESRCP,ESTCB,ESTCP,ESTXB,ESTXP,FFTCB,FNICB,FNICP,FOICB,FOICP,FSICB,FSICP,GECCB,GEEGB,GEEGP,GEICB,GERCB,GETCB,GETXB,HYCCB,HYCCP,HYEGB,HYEGP,HYICB,HYICP,HYTCB,HYTCP,HYTXB,HYTXP,JFACB,JFACP,JFTCB,JFTCP,JFTXB,JFTXP,JKACB,JKACP,JKTCB,JKTCP,JNACB,JNACP,JNTCB,JNTCP,KSCCB,KSCCP,KSICB,KSICP,KSRCB,KSRCP,KSTCB,KSTCP,KSTXB,KSTXP,LGACB,LGACP,LGCCB,LGCCP,LGICB,LGICP,LGRCB,LGRCP,LGTCB,LGTCP,LGTXB,LGTXP,LOACB,LOCCB,LOICB,LORCB,LOTCB,LOTXB,LUACB,LUACP,LUICB,LUICP,LUTCB,LUTCP,LUTXB,LUTXP,MBICB,MBICP,MGACB,MGACP,MGCCB,MGCCP,MGICB,MGICP,MGTCB,MGTCP,MGTXB,MGTXP,MMTCB,MSICB,MSICP,NAICB,NAICP,NGACB,NGACP,NGCCB,NGCCP,NGEIB,NGEIP,NGICB,NGICP,NGLPB,NGLPP,NGMPB,NGMPP,NGPZB,NGPZP,NGRCB,NGRCP,NGTCB,NGTCP,NGTXB,NGTXP,NGVHB,NGVHP,NNACB,NNCCB,NNEIB,NNICB,NNRCB,NNTCB,NUEGB,NUEGP,NUETB,NUETP,P1ICB,P1ICP,P1TCB,P1TCP,P1TXB,P1TXP,PAACB,PAACP,PACCB,PACCP,PAEIB,PAEIP,PAICB,PAICP,PAPRB,PAPRP,PARCB,PARCP,PATCB,PATCP,PATXB,PATXP,PCCCB,PCCCP,PCEIB,PCEIP,PCICB,PCICP,PCRFB,PCTCB,PCTCP,PLICB,PLICP,PMTCB,POICB,POICP,POTCB,POTCP,POTXB,POTXP,PPICB,PPICP,REPRB,RETCB,RFACB,RFACP,RFCCB,RFCCP,RFEIB,RFEIP,RFICB,RFICP,RFTCB,RFTCP,RFTXB,RFTXP,ROPRB,SGICB,SGICP,SNICB,SNICP,SOCCB,SOCCP,SOEGB,SOEGP,SOICB,SOICP,SORCB,SOTCB,SOTXB,TEACB,TEAPB,TECCB,TECPB,TEEIB,TEICB,TEIPB,TEPRB,TERCB,TERPB,TETCB,TETPB,TETXB,TNACB,TNCCB,TNICB,TNRCB,TNTXB,TPOPP,UOICB,UOICP,USICB,USICP,WDCCB,WDEIB,WDICB,WDRCB,WDRCP,WSCCB,WSEIB,WSICB,WWCCB,WWEIB,WWICB,WWTCB,WWTXB,WXICB,WXICP,WYCCB,WYCCP,WYEGB,WYEGP,WYICB,WYICP,WYTCB,WYTCP,WYTXB,WYTXP
MO,1977,0,0,33025,4977,33025,4977,33025,4977,892,177,892,177,892,177,33242,3,0,1719,80,453042,20806,48477,2158,8593,321,39885,1837,124884,6366,668,31,503909,23075,50868,2270,0,0,62905,10799,7009,1203,5445,935,36958,6345,8473,1455,120789,20736,115345,19802,5445,935,0,0,0,0,-71478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40054,11739,35078,10281,49594,14535,124726,36555,124726,36555,1539454,0,0,0,0,673,112,0,0,0,0,0,0,0,0,0,4739,454,0,0,4739,454,0,0,45065,7963,45065,7963,45065,7963,43641,7697,43641,7697,1425,266,1425,266,1302,230,1266,223,207,36,2775,489,2775,489,272,71,8474,2209,8423,2346,33478,8727,50648,13354,50648,13354,0,95736,83842,118538,298116,298116,5651,932,4064,670,9715,1602,9715,1602,0,0,336809,64117,855,163,12164,2316,349828,66596,349828,66596,349828,7459,1287,0,0,4676,4656,93714,93323,25103,25799,89487,89114,0,0,20,20,4676,4656,154724,154078,367704,366970,342601,341171,0,0,4676,93714,25103,89487,154724,367704,0,0,0,0,69913,11329,78509,12794,77964,12703,451980,84120,25142,4998,11436,1891,137124,23873,348,60,42158,10218,667840,125101,656404,123209,0,0,545,90,8558,1421,3637,9102,1511,0,0,667840,31558,5459,32103,5549,31558,5459,0,0,37981,37981,386,61,7502,1193,5446,866,9667,1538,23001,3658,17554,2792,37981,7311,1219,5594,1066,0,0,0,0,0,0,0,0,0,456658,94,256738,53,494319,407219,84,163233,385341,79,1505957,310,1505956,456658,161002,323376,266803,1207840,4863,0,0,0,0,373,0,13210,19660,983,0,0,0,373,0,13210,33242,33242,1962,354,0,0,0,0,0,0,0,0,0,0
MO,1978,0,0,38410,5788,38410,5788,38410,5788,1066,211,1066,211,1066,211,39125,0,0,4093,192,440044,20476,40295,1813,5405,202,34889,1611,111454,5665,1223,57,485655,22538,45611,2062,0,0,65954,11323,7930,1361,8627,1481,42681,7327,9587,1646,134779,23138,126152,21657,8650,1485,0,0,0,0,-34071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40814,11962,38835,11382,54960,16108,134610,39452,134610,39452,1540831,0,0,0,0,762,127,0,0,0,0,0,0,0,0,0,10532,1017,0,0,10532,1017,0,0,45912,8110,45935,8114,45912,8110,44732,7889,44755,7893,1180,220,1180,220,1065,188,1141,201,169,30,2376,419,2376,419,366,95,8123,2118,9280,2592,32091,8366,49859,13171,49859,13171,0,98837,94044,133093,325974,325974,6068,1001,4364,720,10433,1720,10433,1720,0,0,344866,65651,849,162,11198,2132,356913,67945,356913,67945,356913,6488,1119,0,0,4447,4419,99297,98680,26560,27269,69959,69524,497,494,0,0,4447,4419,160007,159013,360269,358905,333709,331636,0,0,4447,99297,26560,69959,160007,360269,0,0,0,0,74259,11989,84058,13656,82628,13418,464380,86414,25008,4948,17519,2906,146154,25430,313,54,41846,10041,694907,129739,677388,126833,0,0,1430,237,6715,1115,2593,8145,1352,0,0,694907,30344,5280,31773,5517,30344,5280,0,0,49657,49657,148,23,7040,1120,7439,1183,8736,1390,23363,3716,15924,2533,49657,7629,1271,6727,1282,0,0,0,0,0,0,0,0,0,468827,96,268473,55,494655,405679,83,161424,413438,85,1556417,318,1556417,468827,169637,311635,280345,1230443,4889,0,0,0,0,425,0,16392,22308,1115,0,0,0,425,0,16392,39125,39125,2022,365,0,0,0,0,0,0,0,0,0,0
MO,1979,0,0,33289,5016,33289,5016,33289,5016,952,189,952,189,952,189,44555,0,0,5336,251,464759,21644,41076,1823,7400,277,33676,1546,127372,6450,1334,63,512505,23780,47746,2137,0,0,66944,11492,8532,1465,3759,645,45310,7779,10314,1771,134858,23152,131099,22506,3759,645,0,0,0,0,-37130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42578,12479,39654,11622,55851,16369,138084,40470,138084,40470,1511898,0,0,0,0,456,76,0,0,0,0,0,0,0,0,0,11386,1100,0,0,11386,1100,0,0,42357,7480,42357,7480,42357,7480,41424,7306,41424,7306,933,174,933,174,1605,283,760,134,255,45,2620,462,2620,462,311,81,6436,1678,18782,5160,25427,6629,50957,13548,50957,13548,0,101638,94658,133321,329617,329617,6350,1047,4567,753,10917,1800,10917,1800,0,0,322064,61310,859,164,9855,1876,332779,63350,332779,63350,332779,6005,1036,0,0,6919,7062,92710,94629,19894,20383,62678,63975,0,0,0,0,6919,7062,157939,161208,340138,347257,320245,326874,0,0,6919,92710,19894,62678,157939,340138,0,0,0,0,65803,10657,76222,12429,74964,12220,439873,81742,25105,4810,8793,1455,149488,27021,528,91,35996,8444,659254,123471,650461,122016,0,0,1257,209,4820,800,1858,6078,1009,0,0,659254,27188,4754,28445,4962,27188,4754,0,0,55940,55940,895,142,7673,1220,3777,601,9738,1549,22083,3512,18306,2912,55940,7114,1186,6812,1298,0,0,0,0,0,0,0,0,0,446791,91,267890,55,504831,404031,82,183840,411995,84,1530708,312,1530708,446791,166252,309373,278674,1201091,4912,0,0,0,0,523,0,16478,27554,1378,0,0,0,523,0,16478,44555,44555,1981,358,0,0,0,0,0,0,0,0,0,0
MO,1980,0,0,26559,4002,26559,4002,26559,4002,818,162,818,162,818,162,25084,0,0,1413,65,493613,23168,36037,1595,5321,199,30716,1396,108671,5503,376,17,531438,24845,37825,1677,0,0,63049,10824,5829,1001,3133,538,27855,4782,7256,1246,107122,18390,103989,17852,3133,538,0,0,0,0,-23201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44308,12986,37593,11018,63627,18648,145529,42652,145529,42652,1415260,0,0,0,0,530,88,0,0,0,0,0,0,0,0,0,5797,558,0,0,5797,558,0,0,35453,6268,35453,6268,35453,6268,34017,5999,34017,5999,1436,268,1436,268,970,171,493,87,323,57,1786,315,1786,315,260,68,4550,1186,11560,3182,17975,4686,34344,9121,34344,9121,0,106443,90312,152853,349607,349607,5654,932,4067,671,9721,1603,9721,1603,0,0,298773,56877,1174,223,9804,1866,309751,58966,309751,58966,309751,5693,982,0,0,5666,5578,77253,76054,15007,15329,79295,78064,0,0,0,0,5666,5578,145687,143425,322908,318450,307901,303121,0,0,5666,77237,15004,79279,145657,322842,0,0,0,0,56963,9281,65339,10705,64729,10604,404898,75272,16004,3135,3923,668,110600,19814,754,130,25554,5989,560979,104877,557056,104209,0,0,610,101,4311,716,1801,4921,817,0,0,560979,25844,4521,26454,4623,25844,4521,0,0,30880,30880,891,142,3482,554,180,29,4417,703,8970,1427,8790,1398,30880,6825,1137,6550,1248,0,0,0,0,0,0,0,0,0,410563,83,245857,50,518337,360223,73,140305,406295,83,1422939,289,1422939,410563,139415,269911,253443,1073332,4922,0,0,0,0,452,0,6402,18229,911,0,0,0,452,0,6402,25084,25084,1935,349,0,0,0,0,0,0,0,0,0,0
MO,1981,33,7,21071,3175,21071,3175,21071,3175,1056,209,1056,209,1056,209,23533,0,0,1890,88,495188,23376,38549,1715,4931,184,33618,1531,98847,4888,415,19,536042,25199,40854,1822,0,0,61319,10527,4504,773,1779,305,30340,5209,8194,1407,106136,18221,104357,17915,1779,305,0,0,0,0,-24930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42210,12371,47352,13878,56081,16437,145644,42686,145644,42686,1359167,0,0,0,0,276,46,0,0,0,0,0,0,0,0,0,6994,669,0,0,6994,669,0,0,26815,4741,26815,4741,26815,4741,25672,4528,25672,4528,1143,213,1143,213,2257,398,408,72,431,76,3096,546,3096,546,564,147,4243,1106,6354,1768,16762,4370,27922,7391,27922,7391,0,98843,110884,131325,341052,341052,5423,894,3900,643,9323,1537,9323,1537,-1633,-311,298328,56792,1566,298,7832,1491,307726,58581,307726,58581,307726,5030,868,0,0,5689,5600,69537,68455,7554,7661,74394,73236,0,0,0,0,5689,5600,130595,128562,287767,283514,280214,275853,0,0,5689,69522,7552,74378,130566,287706,0,0,0,0,53457,8759,62624,10336,62624,10336,393543,73316,12749,2604,1892,323,101849,17841,1311,226,25386,5852,535419,99937,533527,99614,0,0,0,0,8202,1362,2888,8202,1362,0,0,535419,28078,4868,28078,4868,28078,4868,0,0,30527,30527,37,6,181,29,113,18,3866,615,4196,667,4084,650,30527,7722,1287,6780,1292,0,0,0,0,0,0,0,0,0,399231,81,225608,46,511626,379769,77,130685,360156,73,1364764,277,1364765,399231,126766,268885,228831,1023713,4932,-1922,-330,0,0,394,0,6410,16382,819,0,0,347,394,0,6757,23533,23533,3590,648,0,0,0,0,0,0,0,0,0,0
MO,1982,0,0,21827,3289,21827,3289,21827,3289,734,145,734,145,734,145,26643,0,0,1568,73,489229,22863,32699,1454,3966,148,28733,1306,109485,5341,321,15,523817,24405,34588,1542,0,0,72152,12387,6104,1048,2096,360,34964,6002,6551,1125,121867,20921,119771,20562,2096,360,0,0,0,0,-32111,0,0,72,0,0,2,0,74,21,0,0,0,21,0,0,43561,12767,42449,12441,57009,16708,143019,41916,143019,41916,1350438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17311,1656,0,0,17311,1656,0,0,24716,4371,24716,4371,24716,4371,23576,4158,23576,4158,1140,213,1140,213,3312,584,414,73,697,123,4423,780,4423,780,452,118,4398,1146,11229,3152,17373,4529,33451,8945,33451,8945,0,102997,100368,134794,338159,338159,4945,815,3557,586,8502,1402,8502,1402,0,0,296428,56430,1187,226,6297,1199,303913,57855,303913,57855,303913,4409,761,0,0,4634,4552,71167,69913,4538,4441,65717,64559,0,0,0,0,4634,4552,138424,135984,284479,279449,279942,275008,0,0,4634,70616,4503,65208,137352,282312,0,0,0,0,46084,7541,55772,9209,55772,9209,400137,74379,15195,3035,2244,383,102112,18457,1172,202,24622,5777,544309,102032,542065,101648,0,0,0,0,6757,1122,0,6757,1122,0,0,544309,20287,3592,20287,3592,20287,3592,0,0,43880,43954,709,113,194,31,148,24,3539,563,4590,730,4441,706,43880,0,0,6313,1203,0,0,0,0,0,0,0,0,0,404843,82,234380,48,513288,349375,71,154537,373685,76,1362282,276,1362283,404843,131384,249007,238891,1024124,4929,0,0,0,0,444,0,6066,19588,979,0,0,471,444,0,6537,26568,26568,2807,507,0,0,0,0,0,0,0,0,0,0
MO,1983,0,0,22690,3419,22690,3419,22690,3419,715,142,715,142,715,142,26045,0,0,2366,109,527298,24614,34246,1524,3431,128,30816,1396,101740,4982,451,21,564360,26267,37063,1654,0,0,65800,11296,9446,1622,2275,391,17134,2941,4088,702,98743,16952,96468,16561,2275,391,0,0,0,0,-34429,0,0,55,0,0,1,0,56,16,0,0,0,16,0,0,45197,13247,44042,12908,64837,19003,154076,45157,154076,45157,1355545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18048,1716,0,0,18048,1716,0,0,30877,5457,30877,5457,30877,5457,29769,5250,29769,5250,1108,207,1108,207,196,35,182,32,391,69,769,136,769,136,537,140,5231,1364,7485,2109,20666,5387,33919,9000,33919,9000,0,106294,103577,152481,362352,362352,5177,854,3724,614,8901,1468,8901,1468,0,0,302637,57612,1105,210,4832,920,308574,58742,308574,58742,308574,3952,682,0,0,3839,3737,67914,66106,2792,2806,60929,59307,0,0,0,0,3839,3737,130067,126604,265541,258560,262749,255754,0,0,3839,67573,2778,60623,129414,264229,0,0,0,0,44547,7298,51081,8406,51026,8396,405886,75523,17455,3465,2733,464,75737,13545,1560,269,25145,6158,526956,99155,524223,98692,0,0,55,9,3528,586,0,3583,595,0,0,526956,17950,3232,18005,3241,17950,3232,0,0,44037,44094,141,23,1478,235,403,64,1739,277,3762,598,3359,534,44037,0,0,7418,1413,0,0,0,0,0,0,0,0,0,409780,83,239298,48,550857,325610,66,147337,390521,79,1365210,276,1365209,409780,133004,222033,238040,1002857,4944,0,0,0,0,413,0,6762,18193,910,0,0,621,413,0,7383,25989,25989,3052,551,0,0,0,0,0,0,0,0,0,0
MO,1984,0,0,26279,3960,26279,3960,26279,3960,670,133,670,133,670,133,30566,0,0,2230,103,551690,25763,38853,1717,2841,106,36012,1611,137916,6733,523,24,593295,27607,41606,1844,0,0,69634,11954,11602,1992,1276,219,21045,3613,5022,862,108579,18640,107303,18421,1276,219,0,0,0,0,-73896,0,0,105,1,0,2,0,108,30,0,1,0,31,0,0,49733,14576,42113,12342,63086,18490,154932,45408,154932,45408,1399771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570,1587,0,0,16570,1587,0,0,31760,5615,31760,5615,31760,5615,30440,5369,30440,5369,1320,246,1320,246,129,23,136,24,463,82,728,128,728,128,704,184,2887,753,5872,1656,11406,2973,20870,5566,20870,5566,0,113410,96033,143861,353304,353304,5521,910,3971,655,9492,1565,9492,1565,0,0,307310,58502,1514,288,5988,1140,314812,59930,314812,59930,314812,3394,586,0,0,5137,5050,68373,67218,2496,2501,60524,59502,0,0,4,4,5137,5050,132928,130683,269458,264954,266962,262453,0,0,5137,68287,2493,60448,132761,269127,9978,920,9978,920,52197,8569,58980,9717,58980,9717,415675,77310,17119,3212,1401,239,86262,15162,1653,285,16891,3917,537348,99841,535947,99602,0,0,0,0,5480,910,0,5480,910,0,0,537348,21811,3930,21811,3930,21811,3930,0,0,47028,47136,76,12,986,157,125,20,1161,185,2348,373,2223,354,47028,0,0,9916,1889,0,0,0,0,0,0,0,0,0,420917,85,251283,51,582132,331243,67,196579,379545,76,1382988,278,1382988,420917,137873,235210,235684,1029684,4975,0,0,0,0,503,0,6718,22423,1121,0,0,815,503,0,7533,30458,30458,3023,546,0,0,0,0,0,0,0,0,0,0
MO,1985,0,0,28504,4295,28504,4295,28504,4295,684,135,684,135,684,135,31270,0,0,2775,122,484937,22779,41191,1798,6244,233,34946,1565,113903,5571,783,34,529684,24733,44748,1954,0,0,77302,13271,8861,1521,1178,202,24152,4146,4932,847,116424,19987,115247,19785,1178,202,0,0,0,0,-84286,0,0,120,1,0,2,0,122,34,0,1,0,35,0,0,51881,15205,43077,12625,63065,18483,158023,46314,158023,46314,1342403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31272,2993,0,0,31272,2993,0,0,33307,5889,33307,5889,33307,5889,31903,5627,31903,5627,1403,262,1403,262,186,33,123,22,538,95,847,149,847,149,528,138,3187,831,4726,1333,12590,3282,21031,5583,21031,5583,0,118825,98661,144441,361927,361927,5145,848,3701,610,8846,1459,8846,1459,0,0,308341,58698,1378,262,5650,1076,315369,60036,315369,60036,315369,3418,590,0,0,4337,4264,61379,60345,1454,1466,66828,65702,0,0,4,4,4337,4264,130319,128123,264318,259900,262864,258434,0,0,4337,61295,1452,66736,130140,263961,85290,8030,85290,8030,51469,8359,58025,9471,58022,9471,425544,79017,14369,2768,1284,219,89500,15471,1409,243,18060,4224,548757,101698,547473,101479,0,0,3,1,5007,831,0,5010,832,0,0,548757,19142,3432,19145,3433,19142,3432,0,0,62419,62542,237,38,758,121,103,16,3502,557,4601,732,4497,715,62419,0,0,7624,1453,0,0,0,0,0,0,0,0,0,430001,86,249694,50,604235,346667,69,263026,379586,76,1405948,281,1405948,430001,130869,248007,235145,1044021,5000,0,0,0,0,549,0,6582,23098,1155,0,0,919,549,0,7501,31147,31147,3093,559,0,0,0,0,0,0,0,0,0,0
MO,1986,0,0,30688,4624,30688,4624,30688,4624,826,164,826,164,826,164,28576,0,0,1829,81,470917,22029,39046,1687,6172,230,32874,1457,96700,4687,546,24,512338,23821,41421,1792,0,0,75290,12925,9087,1560,1281,220,16773,2880,5026,863,107458,18448,106177,18228,1281,220,0,0,0,0,-35961,0,0,106,1,0,2,0,108,30,0,0,0,31,0,0,54876,16083,43407,12722,66426,19468,164710,48274,164710,48274,1318553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20847,1996,0,0,20847,1996,0,0,37966,6710,37966,6710,37966,6710,36642,6463,36642,6463,1323,247,1323,247,55,10,45,8,327,58,428,75,428,75,601,157,3561,928,4146,1155,14069,3668,22378,5907,22378,5907,0,123111,97380,149023,369514,369514,5031,830,3618,597,8649,1426,8649,1426,0,0,326240,62106,1696,323,5043,960,332979,63388,332979,63388,332979,3277,565,0,0,3555,3516,62579,61890,1162,1182,55115,54508,0,0,4,4,3555,3516,121907,120564,244318,241660,243157,240478,0,0,3555,62579,1162,55115,121907,244317,75854,7170,75854,7170,51413,8236,57652,9297,57652,9297,446129,82918,15208,2950,1404,240,79734,13606,638,110,19422,4588,561897,104301,560493,104062,0,0,0,0,6298,1045,0,6298,1045,0,0,561897,17061,3007,17061,3007,17061,3007,0,0,49316,49423,174,28,809,129,123,20,2358,375,3465,551,3342,532,49316,0,0,4472,852,0,0,0,0,0,0,0,0,0,449790,90,258221,51,570184,321496,64,222511,378363,75,1407869,280,1407870,449790,135110,224116,229340,1038356,5023,0,0,0,0,617,0,3093,21039,1052,0,0,3719,617,0,6812,28469,28469,3014,544,0,0,0,0,0,0,0,0,0,0
MO,1987,0,0,28874,4351,28874,4351,28874,4351,674,134,674,134,674,134,25904,0,0,4125,189,487746,23012,34937,1505,2090,78,32847,1427,88550,4292,1232,57,528040,24764,40294,1751,0,0,79678,13679,11906,2044,1199,206,20191,3466,4195,720,117170,20115,115971,19909,1199,206,0,0,0,0,-21657,0,0,181,1,0,3,0,185,52,0,1,0,53,0,0,58871,17254,42834,12554,69306,20312,171011,50120,171011,50120,1346048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,1447,0,0,15077,1447,0,0,42231,7463,42231,7463,42231,7463,40777,7192,40777,7192,1454,271,1454,271,35,6,74,13,302,53,411,73,411,73,508,132,3735,974,4600,1273,14757,3847,23600,6226,23600,6226,0,130300,94805,153395,378500,378500,5688,938,4091,674,9779,1612,9779,1612,0,0,328237,62486,1646,313,5037,959,334919,63758,334919,63758,334919,3291,568,0,0,2003,1981,58853,58205,1365,1379,54931,54326,0,0,4,4,2003,1981,117342,116050,234493,231941,233128,230562,0,0,2003,58853,1365,54930,117341,234492,65615,6284,65615,6284,54620,8812,61320,9943,61320,9943,457016,84831,18074,3457,1364,232,87809,15045,638,110,19254,4620,583517,108186,582153,107954,0,0,0,0,10080,1673,0,10080,1673,0,0,583517,21581,3774,21581,3774,21581,3774,0,0,40796,40982,0,0,751,119,165,26,3361,535,4277,680,4112,654,40796,0,0,4986,950,0,0,0,0,0,0,0,0,0,459200,91,270835,54,571167,322444,64,195604,378511,75,1430989,283,1430990,459200,140535,227639,225116,1052490,5057,0,0,0,0,612,0,3027,17982,899,0,0,4098,612,0,7126,25719,25719,3224,582,0,0,0,0,0,0,0,0,0,0
MO,1988,0,0,37538,5657,37538,5657,37538,5657,817,162,817,162,817,162,28599,0,0,3830,174,506806,24356,35565,1539,0,0,35565,1539,88035,4169,1080,49,547281,26118,40475,1762,0,0,87266,14981,10204,1752,1771,304,23081,3962,3891,668,126213,21667,124441,21363,1771,304,0,0,0,0,-47777,0,0,1117,4,0,16,0,1137,322,1,4,0,328,0,0,62587,18343,42841,12556,72838,21348,178267,52247,178267,52247,1409248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15595,1511,0,0,15595,1511,0,0,41340,7307,41340,7307,41340,7307,39789,7017,39789,7017,1551,290,1551,290,92,16,137,24,330,58,559,99,559,99,395,103,3525,919,6863,1903,13924,3630,24706,6555,24706,6555,0,138575,94856,161273,394704,394704,5485,904,3945,650,9430,1555,9430,1555,0,0,334741,63724,1305,248,4678,890,340723,64863,340723,64863,340723,3991,689,0,0,4931,4901,64227,63839,1613,1623,54573,54243,0,0,4,4,4931,4901,129097,128317,254440,252923,252828,251300,0,0,4931,64227,1613,54572,129096,254438,94731,8935,94731,8935,63070,10063,69804,11206,69794,11204,470592,87269,15758,3036,2003,341,101030,17351,905,156,18145,4356,607529,112352,605526,112011,0,0,9,2,10188,1691,0,10197,1693,0,0,607529,21450,3732,21460,3734,21450,3732,0,0,43057,44194,549,87,633,101,223,35,3338,531,4743,754,4521,719,43057,0,0,3927,748,0,0,0,0,0,0,0,0,0,476640,94,285656,56,620748,336477,66,226732,401623,79,1500396,295,1500396,476640,147081,241622,240350,1105692,5082,0,0,0,0,675,0,3121,19191,960,0,0,4476,675,0,7597,27462,27462,3344,604,0,0,0,0,0,0,0,0,0,0
MO,1989,0,0,30163,4545,30163,4545,30163,4545,1010,200,1010,200,1010,200,26225,0,0,4399,197,511877,24663,32962,1436,0,0,32962,1436,70849,3378,1169,52,550407,26348,38530,1685,0,0,98634,16933,6284,1079,1288,221,21936,3766,3215,552,131356,22550,130068,22329,1288,221,0,0,0,0,-20645,0,0,1550,5,0,19,0,1574,447,2,6,0,454,0,0,63987,18753,43646,12792,71847,21057,179480,52603,179480,52603,1406461,0,0,0,0,0,0,0,0,0,0,41,41,41,0,0,11415,1094,0,0,11415,1094,0,0,41173,7277,41173,7277,41173,7277,39652,6993,39652,6993,1522,284,1522,284,70,12,187,33,389,69,646,114,646,114,446,116,4548,1186,8445,2320,17967,4684,31406,8306,31406,8306,0,147719,100761,165865,414345,414345,5626,928,4046,667,9672,1595,9672,1595,0,0,329500,62726,1117,213,4077,776,334695,63715,334695,63715,334695,3672,634,0,0,5205,5164,63541,63039,1265,1242,54367,53938,0,0,4,4,5205,5164,130170,129144,254547,252527,253283,251285,0,0,5205,63059,1255,53955,129183,252657,88307,8344,88307,8344,54076,8675,61270,9900,61171,9884,476823,88249,12237,2524,1614,274,91153,15954,771,133,21571,5304,603397,112305,601783,112031,0,0,99,16,9016,1497,0,9115,1513,0,0,603397,19680,3430,19779,3446,19680,3430,0,0,36263,37837,433,69,217,35,227,36,2619,417,3496,556,3269,520,36263,0,0,3695,704,0,0,0,0,0,0,156,156,156,483578,95,292976,57,614469,326173,64,196194,409234,80,1511961,297,1511962,483578,145258,225413,243369,1097617,5096,0,0,0,0,1572,0,1263,19401,970,0,0,2415,1572,0,3678,24651,24651,3296,595,0,0,0,0,0,0,0,0,0,0
MO,1990,0,0,29647,4468,29647,4468,29647,4468,638,126,638,126,638,126,20139,0,0,4984,227,502966,24231,30376,1321,0,0,30376,1321,55957,2647,1246,57,539572,25836,36606,1605,0,0,93484,16049,5976,1026,1206,207,20353,3494,2400,412,123419,21188,122213,20981,1206,207,0,0,0,0,-11785,0,0,2159,8,0,23,0,2190,623,2,7,0,631,0,0,65971,19335,44142,12937,73878,21652,183991,53925,183991,53925,1367658,0,0,0,0,0,0,0,0,0,0,45,45,45,0,0,22802,2192,0,0,22802,2192,0,0,37627,6647,37627,6647,37627,6647,36551,6446,36551,6446,1076,201,1076,201,48,8,43,8,163,29,254,45,254,45,449,117,3823,997,6501,1823,15102,3937,25875,6874,25875,6874,0,150406,100640,168433,419479,419479,5789,955,4164,687,9953,1641,9953,1641,0,0,331420,63092,1255,239,3485,663,336159,63994,336159,63994,336159,3303,570,0,0,5360,5302,60034,59387,3597,3532,55132,54538,0,0,7,7,5360,5302,117213,115950,241335,238709,237738,235177,0,0,5360,60034,3597,55132,117213,241335,84635,7998,84635,7998,53134,8522,59773,9640,59773,9640,469620,87019,11476,2329,1254,215,86737,15022,847,146,17665,4378,586751,108963,585498,108748,0,0,0,0,9008,1495,0,9008,1495,0,0,586751,19280,3360,19280,3360,19280,3360,0,0,40959,43149,212,34,374,60,48,8,3264,519,3899,620,3851,613,40959,0,0,3687,703,0,0,0,0,0,0,163,163,163,477138,93,294339,57,615255,320165,62,182406,392016,76,1483658,289,1483658,477138,143933,219525,223583,1064179,5129,0,0,0,0,1462,0,840,13373,669,0,0,2274,1462,0,3115,17949,17949,3281,592,0,0,0,0,0,0,0,0,0,0
